"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","fullresourcescount","devresourcescount","qaresourcescount","pdnresourcescount","fullaccountscount","devaccountscount","qaaccountscount","pdnaccountscount","redsecuritycheckscount","redsecurityresourcescount","yellowsecuritycheckscount","yellowsecurityresourcescount","redfaulttolerancecheckscount","redfaulttoleranceresourcescount","yellowfaulttolerancecheckscount","yellowfaulttoleranceresourcescount","redperformancecheckscount","redperformanceresourcescount","yellowperformancecheckscount","yellowperformanceresourcescount","redcostoptimizingcheckscount","redcostoptimizingresourcescount","yellowcostoptimizingcheckscount","yellowcostoptimizingresourcescount","redsecuritydensity","yellowsecuritydensity","redfaulttolerancedensity","yellowfaulttolerancedensity","redperformancedensity","yellowperformancedensity","redcostoptimizingdensity","yellowcostoptimizingdensity","ppn_tm","pdnresourcessize","clasification"
"894","1","1","20231021","app00894","40","11","0","29","2","1","0","1","0","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.103","0.000","0.069","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.462",
"888","1","1","20231021","app00888","64","21","22","21","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.048","0.048","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.322",
"131","1","1","20231021","app00131","135","78","26","31","6","2","1","3","1","1","3","4","0","0","1","2","0","0","0","0","0","0","0","0","0.032","0.129","0.000","0.065","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.491",
"128","1","1","20231021","app00128","241","105","63","73","3","1","1","1","0","0","4","5","0","0","2","5","0","0","0","0","0","0","0","0","0.000","0.068","0.000","0.068","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.863",
"133","1","1","20231021","app00133","196","110","1","85","5","1","1","3","0","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.024","0.000","0.024","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.929",
"127","1","1","20231021","app00127","641","213","177","251","3","1","1","1","1","2","6","16","1","1","1","7","0","0","2","3","0","0","0","0","0.008","0.064","0.004","0.028","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","2.400",
"134","1","1","20231021","app00134","32","10","10","12","3","1","1","1","0","0","3","4","0","0","1","2","0","0","1","1","0","0","0","0","0.000","0.333","0.000","0.167","0.000","0.083","0.000","0.000","2023-10-21 01:04:53.696000","1.079",
"130","1","1","20231021","app00130","594","237","151","206","6","2","2","2","2","4","3","8","1","6","2","2","0","0","0","0","0","0","0","0","0.019","0.039","0.029","0.010","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.314",
"135","1","1","20231021","app00135","1030","367","199","464","3","1","1","1","0","0","4","7","1","2","3","3","0","0","2","1","0","0","0","0","0.000","0.015","0.004","0.006","0.000","0.002","0.000","0.000","2023-10-21 01:04:53.696000","2.667",
"52","1","1","20231021","app00052","110","25","1","84","7","2","1","4","0","0","3","31","0","0","1","3","0","0","0","0","0","0","0","0","0.000","0.369","0.000","0.036","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.924",
"45","1","1","20231021","app00045","137","43","29","65","3","1","1","1","1","1","2","3","0","0","1","2","0","0","1","1","0","0","0","0","0.015","0.046","0.000","0.031","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","1.813",
"51","1","1","20231021","app00051","72","22","23","27","6","2","1","3","0","0","2","3","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.111","0.000","0.037","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.431",
"47","1","1","20231021","app00047","398","99","0","299","3","1","0","2","0","0","3","15","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.050","0.000","0.013","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.476",
"48","1","1","20231021","app00048","141","49","38","54","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.019","0.000","0.019","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.732",
"46","1","1","20231021","app00046","572","184","177","211","5","1","1","3","0","0","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.014","0.000","0.005","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.324",
"50","1","1","20231021","app00050","87","28","27","32","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.031","0.031","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.505",
"810","1","1","20231021","app00810","161","44","33","84","3","1","1","1","1","1","3","4","0","0","1","2","0","0","1","1","0","0","0","0","0.012","0.048","0.000","0.024","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","1.924",
"806","1","1","20231021","app00806","13","8","0","5","2","1","0","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.600","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.699",
"804","1","1","20231021","app00804","116","40","35","41","3","1","1","1","0","0","3","4","0","0","4","4","0","0","0","0","0","0","0","0","0.000","0.098","0.000","0.098","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.613",
"813","1","1","20231021","app00813","6","2","0","4","2","1","0","1","0","0","1","2","0","0","1","2","0","0","1","1","0","0","0","0","0.000","0.500","0.000","0.500","0.000","0.250","0.000","0.000","2023-10-21 01:04:53.696000","0.602",
"808","1","1","20231021","app00808","191","67","39","85","3","1","1","1","1","1","3","4","0","0","1","2","0","0","1","1","0","0","0","0","0.012","0.047","0.000","0.024","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","1.929",
"805","1","1","20231021","app00805","301","65","108","128","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.016","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.107",
"807","1","1","20231021","app00807","217","67","68","82","3","1","1","1","0","0","4","3","1","2","3","8","0","0","0","0","0","0","0","0","0.000","0.037","0.024","0.098","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.914",
"809","1","1","20231021","app00809","101","25","25","51","3","1","1","1","1","1","2","3","0","0","1","2","0","0","1","1","0","0","0","0","0.020","0.059","0.000","0.039","0.000","0.020","0.000","0.000","2023-10-21 01:04:53.696000","1.708",
"592","1","1","20231021","app00592","929","237","259","433","8","2","2","4","0","0","2","5","1","8","2","6","0","0","0","0","0","0","0","0","0.000","0.012","0.018","0.014","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.636",
"593","1","1","20231021","app00593","502","173","135","194","5","1","1","3","0","0","3","3","1","2","3","8","0","0","0","0","0","0","0","0","0.000","0.015","0.010","0.041","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.288",
"591","1","1","20231021","app00591","132","36","0","96","2","1","0","1","0","0","6","10","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.104","0.000","0.042","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.982",
"214","1","1","20231021","app00214","12","7","0","5","4","1","0","3","0","0","2","3","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.600","0.000","0.400","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.699",
"209","1","1","20231021","app00209","115","43","32","40","5","1","1","3","0","0","2","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.050","0.000","0.050","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.602",
"532","1","1","20231021","app00532","335","132","79","124","8","2","2","4","2","5","8","21","0","0","2","9","0","0","1","2","0","0","0","0","0.040","0.169","0.000","0.073","0.000","0.016","0.000","0.000","2023-10-21 01:04:53.696000","2.093",
"535","1","1","20231021","app00535","9","5","3","1","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","1.000","0.000","1.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"533","1","1","20231021","app00533","132","4","0","128","3","2","0","1","2","8","3","11","0","0","1","1","0","0","0","0","0","0","0","0","0.063","0.086","0.000","0.008","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.107",
"534","1","1","20231021","app00534","1263","379","388","496","5","1","1","3","0","0","4","10","0","0","1","6","0","0","0","0","0","0","0","0","0.000","0.020","0.000","0.012","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.695",
"537","1","1","20231021","app00537","37","0","0","37","2","0","0","2","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0.027","0.108","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.568",
"531","1","1","20231021","app00531","693","230","188","275","4","2","1","1","2","8","9","28","0","0","2","10","0","0","3","4","0","0","0","0","0.029","0.102","0.000","0.036","0.000","0.015","0.000","0.000","2023-10-21 01:04:53.696000","2.439",
"477","1","1","20231021","app00477","187","66","48","73","172","66","48","58","1","1","3","2","0","0","1","1","0","0","0","0","0","0","0","0","0.014","0.027","0.000","0.014","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.863",
"475","1","1","20231021","app00475","16819","6232","4522","6065","176","70","48","58","1","7","5","458","0","0","1","59","0","0","0","0","0","0","0","0","0.001","0.076","0.000","0.010","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","3.783",
"480","1","1","20231021","app00480","228","97","59","72","5","1","1","3","2","2","5","5","0","0","1","2","0","0","2","2","0","0","0","0","0.028","0.069","0.000","0.028","0.000","0.028","0.000","0.000","2023-10-21 01:04:53.696000","1.857",
"478","1","1","20231021","app00478","242","95","71","76","3","1","1","1","0","0","3","5","0","0","1","4","0","0","0","0","0","0","0","0","0.000","0.066","0.000","0.053","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.881",
"479","1","1","20231021","app00479","526","190","191","145","6","3","2","1","2","7","4","13","0","0","2","7","0","0","0","0","0","0","0","0","0.048","0.090","0.000","0.048","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.161",
"369","1","1","20231021","app00369","316","102","71","143","3","1","1","1","1","1","5","5","0","0","1","3","0","0","0","0","0","0","0","0","0.007","0.035","0.000","0.021","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.155",
"370","1","1","20231021","app00370","480","158","134","188","7","2","1","4","2","2","5","8","0","0","1","4","0","0","1","1","0","0","0","0","0.011","0.043","0.000","0.021","0.000","0.005","0.000","0.000","2023-10-21 01:04:53.696000","2.274",
"368","1","1","20231021","app00368","228","47","54","127","3","1","1","1","1","2","4","7","1","2","1","2","0","0","0","0","0","0","0","0","0.016","0.055","0.016","0.016","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.104",
"371","1","1","20231021","app00371","330","110","75","145","4","2","1","1","2","2","5","7","0","0","2","5","0","0","0","0","0","0","0","0","0.014","0.048","0.000","0.034","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.161",
"372","1","1","20231021","app00372","44","22","0","22","2","1","0","1","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.136","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.342",
"417","1","1","20231021","app00417","380","124","81","175","6","1","1","4","0","0","3","7","0","0","4","8","0","0","0","0","0","0","0","0","0.000","0.040","0.000","0.046","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.243",
"415","1","1","20231021","app00415","67","17","25","25","3","1","1","1","1","1","3","3","0","0","1","2","0","0","0","0","0","0","0","0","0.040","0.120","0.000","0.080","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.398",
"416","1","1","20231021","app00416","141","15","13","113","3","1","1","1","2","5","5","8","0","0","2","2","0","0","0","0","0","0","0","0","0.044","0.071","0.000","0.018","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.053",
"413","1","1","20231021","app00413","2504","884","747","873","8","2","2","4","0","0","4","14","1","13","2","10","0","0","1","1","0","0","1","1","0.000","0.016","0.015","0.011","0.000","0.001","0.000","0.001","2023-10-21 01:04:53.696000","2.941",
"747","1","1","20231021","app00747","232","96","55","81","4","1","1","2","0","0","4","5","0","0","2","4","0","0","0","0","0","0","0","0","0.000","0.062","0.000","0.049","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.908",
"749","1","1","20231021","app00749","89","26","27","36","3","1","1","1","0","0","2","2","0","0","1","2","0","0","0","0","0","0","1","1","0.000","0.056","0.000","0.056","0.000","0.000","0.000","0.028","2023-10-21 01:04:53.696000","1.556",
"750","1","1","20231021","app00750","269","134","21","114","6","2","1","3","3","2","4","14","0","0","1","6","0","0","0","0","0","0","0","0","0.018","0.123","0.000","0.053","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.057",
"274","1","1","20231021","app00274","239","57","82","100","7","2","2","3","1","1","4","5","0","0","3","4","0","0","0","0","0","0","0","0","0.010","0.050","0.000","0.040","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.000",
"277","1","1","20231021","app00277","190","57","46","87","3","1","1","1","1","2","5","8","0","0","1","3","0","0","2","2","0","0","0","0","0.023","0.092","0.000","0.034","0.000","0.023","0.000","0.000","2023-10-21 01:04:53.696000","1.940",
"276","1","1","20231021","app00276","85","26","25","34","3","1","1","1","1","1","3","5","0","0","1","5","0","0","1","1","0","0","0","0","0.029","0.147","0.000","0.147","0.000","0.029","0.000","0.000","2023-10-21 01:04:53.696000","1.531",
"275","1","1","20231021","app00275","74","61","0","13","2","1","0","1","2","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.077","0.077","0.000","0.077","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.114",
"273","1","1","20231021","app00273","176","73","31","72","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.014","0.014","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.857",
"429","1","1","20231021","app00429","226","109","73","44","4","2","1","1","1","1","3","5","0","0","1","3","0","0","1","1","0","0","0","0","0.023","0.114","0.000","0.068","0.000","0.023","0.000","0.000","2023-10-21 01:04:53.696000","1.643",
"430","1","1","20231021","app00430","89","25","25","39","3","1","1","1","0","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.051","0.000","0.026","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.591",
"571","1","1","20231021","app00571","262","127","57","78","3","1","1","1","2","3","3","6","1","1","1","3","0","0","2","2","0","0","0","0","0.038","0.077","0.013","0.038","0.000","0.026","0.000","0.000","2023-10-21 01:04:53.696000","1.892",
"569","1","1","20231021","app00569","67","23","23","21","3","1","1","1","1","1","2","2","1","1","3","7","0","0","0","0","0","0","0","0","0.048","0.095","0.048","0.333","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.322",
"570","1","1","20231021","app00570","78","28","25","25","3","1","1","1","1","1","3","9","0","0","1","5","0","0","1","1","0","0","0","0","0.040","0.360","0.000","0.200","0.000","0.040","0.000","0.000","2023-10-21 01:04:53.696000","1.398",
"573","1","1","20231021","app00573","684","233","211","240","4","2","1","1","2","2","3","7","0","0","2","3","0","0","0","0","0","0","0","0","0.008","0.029","0.000","0.013","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.380",
"909","1","1","20231021","app00909","219","71","54","94","5","2","2","1","1","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.011","0.021","0.000","0.011","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.973",
"659","1","1","20231021","app00659","777","158","138","481","4","1","1","2","2","3","3","8","0","0","2","6","0","0","0","0","0","0","0","0","0.006","0.017","0.000","0.012","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.682",
"661","1","1","20231021","app00661","73","25","24","24","3","1","1","1","0","0","2","5","0","0","3","4","0","0","0","0","0","0","0","0","0.000","0.208","0.000","0.167","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.380",
"660","1","1","20231021","app00660","269","126","62","81","3","1","1","1","1","1","3","5","0","0","1","3","0","0","1","1","0","0","0","0","0.012","0.062","0.000","0.037","0.000","0.012","0.000","0.000","2023-10-21 01:04:53.696000","1.908",
"519","1","1","20231021","app00519","203","0","115","88","4","0","1","3","0","0","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0.000","0.011","0.011","0.023","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.944",
"517","1","1","20231021","app00517","6","2","2","2","3","1","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.500","0.000","0.500","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"522","1","1","20231021","app00522","54","10","10","34","3","1","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.029","0.059","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.531",
"518","1","1","20231021","app00518","732","85","261","386","3","1","1","1","0","0","1","2","1","2","2","4","0","0","0","0","0","0","0","0","0.000","0.005","0.005","0.010","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.587",
"515","1","1","20231021","app00515","99","52","32","15","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.067","0.067","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.176",
"305","1","1","20231021","app00305","164","48","36","80","5","1","1","3","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.013","0.013","0.000","0.013","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.903",
"303","1","1","20231021","app00303","3095","1221","894","980","171","66","48","57","2","2","6","156","0","0","1","62","0","0","0","0","0","0","0","0","0.002","0.159","0.000","0.063","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.991",
"306","1","1","20231021","app00306","310","119","97","94","4","2","1","1","0","0","2","29","0","0","1","29","0","0","0","0","0","0","0","0","0.000","0.309","0.000","0.309","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.973",
"308","1","1","20231021","app00308","151","51","30","70","3","1","1","1","2","2","4","6","0","0","1","3","0","0","1","1","0","0","0","0","0.029","0.086","0.000","0.043","0.000","0.014","0.000","0.000","2023-10-21 01:04:53.696000","1.845",
"304","1","1","20231021","app00304","26","10","8","8","3","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.125","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.903",
"309","1","1","20231021","app00309","51","21","14","16","3","1","1","1","0","0","3","5","0","0","1","4","0","0","0","0","0","0","0","0","0.000","0.313","0.000","0.250","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.204",
"77","1","1","20231021","app00077","787","340","215","232","6","2","1","3","0","0","1","3","0","0","2","11","0","0","0","0","0","0","0","0","0.000","0.013","0.000","0.047","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.365",
"78","1","1","20231021","app00078","626","230","183","213","7","3","1","3","0","0","3","8","1","7","2","6","0","0","0","0","0","0","0","0","0.000","0.038","0.033","0.028","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.328",
"83","1","1","20231021","app00083","2","0","0","2","1","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.500","0.000","0.500","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"784","1","1","20231021","app00784","44","0","0","44","1","0","0","1","1","1","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0.023","0.023","0.000","0.023","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.643",
"781","1","1","20231021","app00781","446","169","159","118","3","1","1","1","1","1","5","11","0","0","1","4","0","0","0","0","0","0","0","0","0.008","0.093","0.000","0.034","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.072",
"862","1","1","20231021","app00862","32","0","0","32","15","0","0","15","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0.000","0.031","0.000","0.000","0.000","0.000","0.000","0.031","2023-10-21 01:04:53.696000","1.505",
"852","1","1","20231021","app00852","163","61","40","62","3","1","1","1","1","1","3","6","0","0","1","3","0","0","1","1","0","0","0","0","0.016","0.097","0.000","0.048","0.000","0.016","0.000","0.000","2023-10-21 01:04:53.696000","1.792",
"859","1","1","20231021","app00859","178","49","41","88","8","2","2","4","2","2","4","5","0","0","1","4","0","0","1","1","0","0","0","0","0.023","0.057","0.000","0.045","0.000","0.011","0.000","0.000","2023-10-21 01:04:53.696000","1.944",
"855","1","1","20231021","app00855","205","45","0","160","2","1","0","1","1","3","8","30","0","0","2","6","0","0","0","0","0","0","0","0","0.019","0.188","0.000","0.038","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","2.204",
"853","1","1","20231021","app00853","48","20","20","8","3","1","1","1","0","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0.000","0.250","0.000","0.250","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.903",
"864","1","1","20231021","app00864","6","0","0","6","1","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.333","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.778",
"858","1","1","20231021","app00858","1217","320","300","597","4","1","1","2","0","0","5","19","1","1","4","17","0","0","1","5","0","0","0","0","0.000","0.032","0.002","0.028","0.000","0.008","0.000","0.000","2023-10-21 01:04:53.696000","2.776",
"860","1","1","20231021","app00860","30","15","0","15","2","1","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.133","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.176",
"857","1","1","20231021","app00857","289","103","80","106","3","1","1","1","1","1","4","6","0","0","1","3","0","0","1","1","0","0","0","0","0.009","0.057","0.000","0.028","0.000","0.009","0.000","0.000","2023-10-21 01:04:53.696000","2.025",
"861","1","1","20231021","app00861","274","150","51","73","3","1","1","1","0","0","1","4","0","0","2","5","0","0","0","0","0","0","0","0","0.000","0.055","0.000","0.068","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.863",
"880","1","1","20231021","app00880","251","113","60","78","5","1","1","3","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.013","0.000","0.013","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.892",
"879","1","1","20231021","app00879","124","56","39","29","4","2","1","1","1","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0.034","0.069","0.000","0.034","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.462",
"882","1","1","20231021","app00882","379","184","108","87","8","3","2","3","2","6","4","8","1","2","1","1","0","0","0","0","0","0","0","0","0.069","0.092","0.023","0.011","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.940",
"69","1","1","20231021","app00069","170","72","35","63","5","1","1","3","0","0","3","2","0","0","1","1","0","0","0","0","0","0","0","0","0.000","0.032","0.000","0.016","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.799",
"68","1","1","20231021","app00068","34","4","0","30","6","2","0","4","0","0","3","5","0","0","1","3","0","0","1","1","0","0","0","0","0.000","0.167","0.000","0.100","0.000","0.033","0.000","0.000","2023-10-21 01:04:53.696000","1.477",
"66","1","1","20231021","app00066","200","63","62","75","7","2","2","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.013","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.875",
"67","1","1","20231021","app00067","149","50","29","70","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.014","0.014","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","1.845",
"34","1","1","20231021","app00034","8","3","4","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"188","1","1","20231021","app00188","14","7","5","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"629","1","1","20231021","app00629","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"248","1","1","20231021","app00248","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"249","1","1","20231021","app00249","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"682","1","1","20231021","app00682","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"689","1","1","20231021","app00689","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"367","1","1","20231021","app00367","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"489","1","1","20231021","app00489","70","43","26","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"605","1","1","20231021","app00605","4","0","2","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"757","1","1","20231021","app00757","114","0","112","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"759","1","1","20231021","app00759","4","1","2","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"756","1","1","20231021","app00756","3","1","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"706","1","1","20231021","app00706","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
"549","1","1","20231021","app00549","6","2","2","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.301",
"550","1","1","20231021","app00550","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","2023-10-21 01:04:53.696000","0.000",
